"Time","Events","Fp1","Fpz","Fp2","F7","F3","Fz","F4","F8","FC5","FC1","FC2","FC6","A1","T3","C3","Cz","C4","T4","A2","CP5","CP1","CP2","CP6","T5","P3","Pz","P4","T6","POz","O1","Oz","O2","AF7","AF3","AF4","AF8","F5","F1","F2","F6","FC3","FCz","FC4","C5","C1","C2","C6","CP3","CPz","CP4","P5","P1","P2","P6","PO5","PO3","PO4","PO6","FT7","FT8","TP7","TP8","PO7","PO8","BIP65","BIP66","BIP67","BIP68","AUX69","AUX70","AUX71","AUX72","Digi","Saw"
1:05:07.882,,-3470.2481,-2763.171,-3097.6851,-1707.3828,-1351.2972,10969.3407,-1367.8114,-1044.0555,-856.3303,8971.6166,737.8068,-2055.0825,1768.1065,-1556.7503,-104.3449,-110.0274,3272.7212,-3807.6127,-3059.5627,-4656.1273,-260.2921,3148.9932,2226.2014,-70.6912,319.2872,-4590.6405,1682.354,2852.951,742.3307,-137.2262,-4.8182,266.8573,-1974.2584,-2727.2922,-2957.112,-2128.9735,-1744.4754,2834.5242,429.2962,-1786.8092,1270.6754,12210.2427,-1753.8543,-1749.7901,5389.8699,-1046.4829,-2930.0235,-2107.9905,-965.5302,10293.8576,-220.8087,1470.6851,-2738.6572,2830.0371,-913.7991,550.2656,-4295.058,561.8881,-3614.1315,-2581.533,-1651.0726,1344.3826,-607.7159,422.5102,7286.3202,4399.8259,-39492224,-39492224,35.5453,714.4098,-1048573.3125,-1048573.3125,200,12563
1:05:07.882,,-3464.4921,-2757.415,-3090.1085,-1699.2544,-1341.5321,10974.6186,-1363.7104,-1039.7522,-848.1836,8976.1957,740.3446,-2051.0183,1786.0184,-1540.0338,-101.568,-111.3147,3266.6708,-3815.502,-3030.8559,-4650.6655,-259.961,3142.0234,2189.3479,-65.2109,321.2917,-4592.4795,1665.3984,2816.7595,741.7974,-132.9597,1.0482,257.3313,-1967.3254,-2718.373,-2951.1168,-2122.5186,-1736.2183,2839.0298,431.4294,-1778.8831,1277.2039,12211.8059,-1750.4705,-1743.8869,5394.7249,-1048.6897,-2949.7192,-2105.5814,-965.6957,10282.8236,-215.4572,1470.0782,-2746.9143,2790.7193,-911.0774,552.1414,-4298.2211,552.2517,-3601.4608,-2581.2388,-1648.075,1308.9266,-605.1229,412.4141,7285.4375,4436.6794,-39492224,-39492224,35.4687,714.3561,-1048573.3125,-1048573.3125,200,12564
1:05:07.883,,-3456.7499,-2752.0451,-3086.927,-1694.5281,-1335.7576,10980.3747,-1361.3933,-1032.8192,-841.8942,8981.1058,744.5743,-2043.791,1792.1974,-1525.0275,-94.8924,-107.8757,3261.2274,-3827.7314,-3014.6727,-4645.7185,-256.2279,3133.2698,2158.2872,-56.4205,325.834,-4594.4104,1645.5004,2784.246,742.1836,-130.3483,9.2318,238.316,-1961.367,-2711.9733,-2944.0551,-2114.3718,-1729.0094,2843.094,435.4568,-1772.5937,1281.121,12216.385,-1746.4615,-1736.8803,5396.9868,-1048.8369,-2967.4288,-2100.9104,-965.3279,10269.2886,-207.5311,1470.9793,-2753.5899,2760.5229,-904.8432,552.362,-4307.9678,534.2295,-3589.9303,-2576.5309,-1636.0112,1281.7646,-596.2957,392.9023,7289.7408,4472.8525,-39492224,-39492224,35.6654,714.2882,-1048573.3125,-1048573.3125,200,12565
1:05:07.883,,-3455.4074,-2748.0361,-3085.8971,-1692.7811,-1333.7899,10986.5353,-1357.936,-1029.1228,-841.1218,8981.8047,741.8158,-2043.7359,1779.4164,-1514.1039,-91.2512,-109.8619,3255.5081,-3846.6179,-3028.7778,-4639.5947,-255.7129,3129.7389,2147.2348,-53.2942,330.0085,-4595.3299,1633.1239,2778.1037,743.8755,-129.061,14.4545,226.0867,-1957.3212,-2709.6194,-2938.6668,-2110.1054,-1725.3682,2849.1443,438.6567,-1771.5271,1282.0588,12217.8929,-1745.6707,-1729.7818,5397.3362,-1051.3011,-2982.8764,-2099.6415,-963.636,10261.9509,-201.0211,1473.1309,-2755.6679,2757.9115,-898.2963,555.5251,-4311.7378,525.1264,-3580.0548,-2572.6139,-1620.5268,1275.181,-586.8249,382.3465,7285.603,4504.9431,-39492224,-39492224,35.6947,714.297,-1048573.3125,-1048573.3125,200,12566
1:05:07.884,,-3453.3661,-2747.3556,-3084.4259,-1691.8984,-1333.8451,10990.0662,-1358.1934,-1029.748,-840.754,8982.8897,739.7561,-2045.1519,1745.1374,-1494.6288,-86.1571,-112.841,3252.8232,-3854.5072,-3066.5325,-4633.5076,-256.8347,3124.5529,2155.5471,-51.6943,331.8843,-4595.3299,1632.2228,2782.9403,746.303,-129.0242,9.4157,220.8823,-1954.6547,-2709.7297,-2937.3059,-2112.0363,-1722.4809,2850.8546,437.59,-1770.4053,1285.4058,12216.4585,-1742.6732,-1721.212,5398.1822,-1053.6918,-2991.9059,-2094.4739,-963.9486,10257.3167,-200.1384,1475.1538,-2758.5368,2760.5964,-891.1978,555.9481,-4315.0663,518.175,-3571.5403,-2572.4851,-1598.6059,1283.8059,-581.5102,375.5606,7285.4559,4529.1076,-39492224,-39492224,35.6723,714.3761,-1048573.3125,-1048573.3125,200,12567
1:05:07.884,,-3453.5132,-2749.2866,-3085.4742,-1690.4823,-1332.6313,10987.9881,-1363.1036,-1033.6467,-838.6208,8980.4438,736.2988,-2046.5679,1704.7346,-1474.8044,-86.0468,-115.7099,3248.2625,-3853.8819,-3077.0332,-4623.4299,-256.8163,3123.9461,2174.8198,-53.1839,335.1761,-4594.2082,1633.8779,2796.696,745.8248,-132.7758,7.1905,221.0294,-1954.7283,-2706.254,-2939.2921,-2112.3122,-1723.805,2848.2248,433.7833,-1772.8879,1282.2979,12216.1091,-1747.7488,-1716.449,5398.3661,-1057.1308,-3009.8545,-2092.9475,-967.7554,10255.4041,-203.0624,1472.1195,-2758.7758,2774.3338,-892.5954,554.4401,-4311.4619,518.3221,-3559.6419,-2580.6135,-1578.2666,1305.359,-585.3905,377.3996,7298.568,4544.408,-39492224,-39492224,35.8495,714.3483,-1048573.3125,-1048573.3125,200,12568
1:05:07.885,,-3456.2166,-2754.7668,-3090.5498,-1693.2225,-1335.0588,10983.078,-1368.97,-1043.9267,-839.6322,8981.1978,732.5473,-2053.3538,1688.5882,-1466.7312,-88.1249,-116.8684,3244.2718,-3858.2955,-3065.521,-4622.7494,-257.037,3122.5116,2192.0328,-55.8688,335.8198,-4595.4403,1641.6569,2816.2446,743.3238,-137.502,6.2526,234.1231,-1953.5697,-2707.8723,-2944.6252,-2116.1373,-1723.6027,2843.1675,431.742,-1776.1246,1282.6657,12213.8839,-1754.2221,-1713.2124,5397.0052,-1061.2501,-3026.663,-2093.6831,-967.9576,10255.7167,-204.6807,1472.9838,-2757.5437,2793.4778,-901.2387,554.9734,-4304.3266,531.1216,-3553.1135,-2591.9601,-1568.4095,1324.2823,-590.1535,387.5509,7301.6207,4563.2946,-39492224,-39492224,35.7216,714.1461,-1048573.3125,-1048573.3125,200,12569
1:05:07.885,,-3454.3224,-2755.3369,-3091.4325,-1692.7995,-1338.0012,10983.7952,-1371.0113,-1048.3587,-841.6735,8977.5198,731.4806,-2056.4433,1688.0549,-1468.607,-90.2029,-119.7005,3242.9661,-3852.2452,-3038.4509,-4629.5353,-259.6852,3126.0609,2209.4849,-62.4892,327.3236,-4595.1644,1649.6382,2846.4042,740.0688,-137.7411,3.6596,243.2077,-1956.9718,-2710.8515,-2948.6342,-2119.1165,-1725.8279,2841.0159,426.0043,-1780.906,1282.2795,12208.5508,-1754.1669,-1714.4813,5393.9893,-1064.7258,-3036.7775,-2098.8875,-967.4795,10258.9534,-211.393,1470.0598,-2752.4129,2819.9042,-915.5278,551.1851,-4299.582,539.7097,-3554.9157,-2597.2013,-1580.7124,1339.0495,-606.4286,400.4055,7304.6183,4581.8685,-39492224,-39492224,35.7587,714.2931,-1048573.3125,-1048573.3125,200,12570
1:05:07.886,,-3458.074,-2754.491,-3090.1268,-1693.6638,-1337.6518,10979.9333,-1369.3746,-1047.0714,-844.7814,8980.0024,731.3887,-2055.2296,1699.6773,-1478.4273,-95.3889,-117.604,3242.065,-3840.3101,-3016.714,-4639.4476,-262.1862,3127.5873,2219.5259,-70.7463,322.6158,-4594.9989,1656.7735,2865.7688,741.9997,-128.9139,9.7099,249.7914,-1959.6384,-2713.8491,-2948.6158,-2121.1761,-1729.7818,2838.2758,425.6733,-1781.237,1279.5946,12205.0751,-1753.4497,-1722.4074,5390.7158,-1064.3396,-3042.1106,-2102.6206,-969.3737,10260.4246,-224.5603,1466.7864,-2750.298,2839.1401,-923.7849,549.0151,-4296.7683,547.8197,-3556.6628,-2596.3737,-1617.0327,1347.325,-615.6604,408.3499,7309.6204,4595.8265,-39492224,-39492224,35.6869,714.2472,-1048573.3125,-1048573.3125,200,12571
1:05:07.886,,-3456.4373,-2753.4611,-3089.6303,-1694.5833,-1337.9461,10979.2345,-1365.7701,-1044.6807,-843.6412,8978.5864,733.7978,-2055.1009,1735.3172,-1485.7465,-95.4073,-118.2661,3239.6927,-3833.2667,-3005.588,-4644.9462,-260.7334,3129.3527,2214.2112,-66.1304,323.8295,-4592.4795,1655.1735,2856.2796,743.2502,-118.873,17.1579,249.8833,-1960.282,-2712.8928,-2950.6571,-2121.2865,-1729.745,2836.8046,425.6365,-1782.9473,1278.7303,12202.8315,-1754.2956,-1726.067,5387.1114,-1064.027,-3057.5398,-2103.6873,-971.1943,10257.1695,-218.9881,1466.0508,-2751.4934,2829.89,-916.999,549.5668,-4300.8141,549.4932,-3554.4376,-2593.8359,-1645.9602,1340.631,-608.4515,409.1223,7319.0728,4588.9854,-39492224,-39492224,35.7206,714.1188,-1048573.3125,-1048573.3125,200,12572
1:05:07.887,,-3460.7037,-2753.3324,-3090.4211,-1694.8959,-1339.0862,10978.738,-1367.7379,-1046.7588,-843.5309,8978.0715,728.7405,-2056.1123,1790.2113,-1494.0404,-95.3154,-119.2408,3236.4377,-3845.349,-3014.121,-4644.0267,-259.0783,3125.1598,2204.3173,-42.9039,330.3763,-4592.645,1648.6819,2832.391,747.4799,-118.7258,20.3577,248.7799,-1960.374,-2713.5548,-2949.2227,-2121.9853,-1729.9657,2838.2758,423.6136,-1782.8921,1279.5578,12203.3281,-1755.9691,-1728.5129,5388.0309,-1065.6821,-3063.9211,-2103.1907,-971.9115,10255.3857,-194.9524,1469.5633,-2755.3553,2809.5874,-898.0573,555.286,-4303.5726,548.8128,-3553.6836,-2596.999,-1658.7964,1330.9946,-591.3121,406.6581,7329.6839,4573.3171,-39492224,-39492224,35.7353,713.9352,-1048573.3125,-1048573.3125,200,12573
1:05:07.887,,-3462.4692,-2756.9,-3092.3888,-1696.1649,-1341.7896,10972.1176,-1371.1768,-1048.7817,-845.2596,8976.6003,728.0601,-2057.841,1825.2259,-1511.235,-94.8924,-116.7213,3233.955,-3860.5759,-3022.6172,-4639.9257,-254.2234,3125.2701,2198.3958,-22.0496,336.0956,-4592.4059,1646.6406,2821.9087,756.4359,-114.4961,22.3806,251.1338,-1962.5808,-2715.78,-2952.5145,-2125.3323,-1731.7311,2838.5149,422.0873,-1786.1655,1277.2774,12202.6476,-1756.1346,-1735.7034,5388.0125,-1066.0683,-3062.6522,-2098.5381,-971.3782,10251.6893,-173.1418,1473.9217,-2755.5944,2797.8178,-877.2214,563.8926,-4304.1795,546.3669,-3560.5982,-2604.4653,-1669.058,1322.1858,-572.9588,405.1317,7334.2262,4574.9354,-39492224,-39492224,35.7616,713.9718,-1048573.3125,-1048573.3125,200,12574
1:05:07.888,,-3462.0462,-2757.8931,-3092.775,-1698.6291,-1340.3368,10974.7473,-1368.2712,-1049.4437,-846.3814,8975.9199,728.5382,-2058.503,1834.8622,-1533.5605,-96.7866,-117.8983,3230.2586,-3869.7709,-3022.2861,-4638.2522,-253.8188,3125.5276,2192.1248,-15.466,342.3666,-4590.5669,1640.8661,2814.1113,764.3252,-102.4691,27.0517,246.3892,-1962.5992,-2717.4719,-2953.2317,-2126.0495,-1731.6576,2838.7355,424.8642,-1784.6575,1277.1303,12204.2108,-1757.2564,-1739.7308,5389.3918,-1068.2751,-3066.0176,-2096.7358,-968.6932,10249.7768,-168.3237,1478.0227,-2757.9851,2790.9951,-860.4865,572.8669,-4304.6024,543.4429,-3566.4278,-2608.6767,-1674.9428,1318.3055,-556.886,401.8399,7336.3594,4575.7262,-39492224,-39492224,35.8593,714.1866,-1048573.3125,-1048573.3125,200,12575
1:05:07.888,,-3459.5452,-2752.7439,-3088.3246,-1694.8408,-1338.7736,10976.8806,-1366.8367,-1045.7106,-844.1562,8979.0829,731.4255,-2052.8941,1832.2325,-1549.9827,-96.6027,-114.6616,3232.1896,-3869.7525,-3019.7851,-4643.475,-254.0578,3124.9575,2189.6053,-23.7783,342.3666,-4588.7463,1636.8203,2809.5322,767.3779,-96.5843,33.1388,243.4652,-1960.374,-2716.111,-2951.3559,-2121.6175,-1732.2276,2840.7401,427.6043,-1784.3265,1278.7303,12206.1417,-1753.1187,-1746.1857,5389.6308,-1067.0246,-3066.1463,-2100.9288,-968.7668,10246.7424,-176.8382,1476.4779,-2758.1873,2784.5402,-860.0083,575.7725,-4305.5587,539.5258,-3570.5656,-2603.8769,-1680.9563,1317.3309,-554.6792,398.309,7342.5752,4577.3445,-39492224,-39492224,36.0058,714.131,-1048573.3125,-1048573.3125,200,12576
1:05:07.889,,-3459.0854,-2751.7692,-3085.4374,-1691.9535,-1336.8427,10974.2508,-1364.0231,-1040.5614,-842.5011,8979.8369,734.7908,-2049.9701,1830.7429,-1567.6188,-97.6877,-110.0641,3234.9481,-3871.8306,-3011.105,-4648.9552,-253.028,3129.978,2195.8947,-30.0493,340.7115,-4587.459,1636.9674,2807.2703,770.0261,-88.4375,41.6901,242.5273,-1961.5509,-2715.9087,-2952.3674,-2118.0682,-1732.3748,2841.4021,430.749,-1783.8852,1278.8406,12207.5578,-1751.9417,-1754.1669,5388.3067,-1062.3903,-3067.7278,-2103.5217,-968.9139,10247.147,-181.4909,1476.9009,-2755.6679,2781.1748,-869.6447,574.9266,-4306.3311,539.1212,-3580.2571,-2600.9712,-1684.3217,1320.2917,-564.3707,398.7136,7356.1655,4570.4667,-39492224,-39492224,35.8739,714.0104,-1048573.3125,-1048573.3125,200,12577
1:05:07.889,,-3457.2648,-2751.7325,-3085.1432,-1692.1558,-1337.2656,10974.1221,-1361.7979,-1037.6374,-843.0712,8981.1978,738.0091,-2050.908,1825.796,-1570.2485,-100.4462,-110.3768,3235.2791,-3874.2764,-3005.9558,-4650.1689,-252.5866,3129.0033,2197.2004,-34.5548,337.2174,-4588.3785,1640.8661,2809.7713,764.4171,-80.5482,45.5888,244.164,-1960.7786,-2715.7984,-2950.1789,-2119.3371,-1730.4438,2845.3559,432.8822,-1779.6371,1280.0359,12209.4152,-1749.974,-1755.2519,5389.594,-1060.7904,-3068.2244,-2104.0734,-968.3254,10247.478,-189.5273,1477.5445,-2754.0128,2782.1311,-883.8602,573.768,-4304.3082,541.0522,-3584.5052,-2602.5528,-1679.8897,1323.3812,-578.2184,399.8354,7368.4316,4567.8553,-39492224,-39492224,35.8041,714.2257,-1048573.3125,-1048573.3125,200,12578
1:05:07.890,,-3458.8096,-2751.0704,-3083.8375,-1689.3054,-1334.9669,10972.5222,-1362.6438,-1039.6235,-840.8092,8982.3196,737.8068,-2049.7126,1819.2859,-1565.3752,-98.6623,-107.085,3235.6285,-3879.113,-2993.1932,-4649.1943,-251.189,3136.3593,2196.3729,-42.9223,334.7164,-4588.1395,1646.0705,2813.8723,764.1413,-79.2057,41.6166,247.0696,-1963.2244,-2716.5892,-2951.3743,-2120.9371,-1734.1954,2844.0686,432.0914,-1785.1173,1281.4704,12209.5439,-1748.043,-1753.2106,5388.3987,-1060.5329,-3066.275,-2105.6918,-968.6381,10250.6595,-197.2144,1476.386,-2752.1554,2786.8574,-891.1242,570.8992,-4304.3266,543.5348,-3584.6339,-2601.8907,-1675.7887,1319.225,-587.2479,402.9801,7370.3625,4568.407,-39492224,-39492224,35.7284,714.2589,-1048573.3125,-1048573.3125,200,12579
1:05:07.890,,-3458.5521,-2750.4084,-3082.8076,-1689.1215,-1334.2129,10974.7106,-1362.7726,-1043.6509,-839.3196,8983.4965,736.4827,-2050.7057,1815.1298,-1552.3551,-96.3452,-106.4229,3235.7205,-3886.0093,-2980.9454,-4649.231,-251.6488,3136.0651,2195.1775,-50.8851,330.8361,-4587.9004,1648.9761,2815.2883,761.5851,-89.7984,39.6488,251.2626,-1963.8313,-2716.2398,-2952.1099,-2122.868,-1731.253,2845.3376,432.7903,-1784.161,1281.5071,12211.0519,-1751.6291,-1749.2752,5389.7779,-1061.7283,-3062.5786,-2104.6251,-970.1093,10253.4548,-205.3243,1475.3929,-2751.4934,2787.5194,-898.7377,566.5407,-4301.4394,545.2819,-3582.7398,-2602.1114,-1668.0098,1318.7653,-593.5005,405.8489,7368.9649,4567.4139,-39492224,-39492224,35.5067,714.2985,-1048573.3125,-1048573.3125,200,12580
1:05:07.891,,-3458.6624,-2751.1072,-3082.9364,-1688.4411,-1333.2014,10975.2807,-1364.0782,-1045.6554,-840.2391,8982.2644,737.6229,-2052.232,1815.3872,-1538.7281,-95.7567,-107.8022,3236.9894,-3885.6047,-2969.3413,-4649.746,-252.4579,3135.495,2196.097,-53.662,327.5995,-4589.721,1648.3876,2822.4052,756.1416,-96.6027,35.1065,250.1224,-1964.8244,-2716.0926,-2953.7466,-2123.2358,-1730.8484,2843.8664,434.0408,-1785.5586,1282.5002,12211.2358,-1751.1326,-1746.1673,5391.5986,-1062.0409,-3061.9534,-2103.0988,-968.8404,10252.3698,-208.561,1472.3586,-2753.8289,2790.002,-903.9421,562.2007,-4303.4623,547.2128,-3579.1905,-2598.8564,-1660.8928,1317.2757,-596.4613,405.3524,7370.6752,4568.5541,-39492224,-39492224,35.6107,714.381,-1048573.3125,-1048573.3125,200,12581
1:05:07.891,,-3458.7544,-2751.3831,-3083.6536,-1687.1538,-1334.1577,10974.3795,-1364.3173,-1045.2324,-838.9702,8983.0184,738.4321,-2051.8275,1815.6079,-1529.0549,-93.4028,-105.3563,3239.7479,-3882.9565,-2967.723,-4647.9253,-250.7476,3135.3662,2195.012,-53.9746,326.5144,-4591.5048,1648.7187,2821.8903,753.8613,-104.2161,29.9941,248.4673,-1966.7553,-2715.026,-2952.8639,-2123.7324,-1733.4414,2846.0364,432.6615,-1785.9816,1282.5922,12211.9162,-1750.4705,-1743.4088,5392.0031,-1062.1144,-3060.8867,-2103.1172,-970.5322,10252.6824,-209.5908,1470.9977,-2753.9393,2792.0066,-906.3695,558.633,-4308.023,544.5647,-3575.7884,-2595.8404,-1652.4886,1313.9103,-600.2496,404.6168,7371.0246,4578.1721,-39492224,-39492224,35.6527,714.5128,-1048573.3125,-1048573.3125,200,12582
1:05:07.892,,-3457.3935,-2749.0291,-3081.0238,-1687.1538,-1334.0474,10974.6554,-1362.8093,-1041.536,-838.0507,8982.6874,738.7631,-2049.2161,1813.1253,-1521.0553,-92.8879,-105.3195,3238.9571,-3882.0922,-2968.2379,-4642.3532,-250.2879,3136.9846,2193.1178,-52.2276,325.9444,-4590.8428,1648.4428,2820.8605,751.0108,-110.3216,21.4243,245.2858,-1966.2772,-2715.9087,-2954.5006,-2122.7025,-1732.4483,2845.3192,430.8961,-1786.2391,1286.215,12212.5782,-1748.6867,-1739.2894,5391.856,-1060.8639,-3060.3718,-2103.6505,-970.33,10251.4319,-208.4139,1468.1105,-2752.5416,2790.2779,-906.0753,555.0654,-4310.2298,540.9235,-3571.8713,-2595.6381,-1645.7027,1309.3864,-603.4678,398.4745,7363.0801,4580.6915,-39492224,-39492224,35.4604,714.5026,-1048573.3125,-1048573.3125,200,12583
1:05:07.892,,-3456.3453,-2750.4452,-3083.4697,-1685.1492,-1333.4773,10973.7911,-1364.2621,-1043.9083,-834.1888,8983.2391,738.3585,-2048.8851,1811.0104,-1510.2971,-89.2099,-106.239,3235.3343,-3882.9014,-2976.8261,-4639.1533,-249.0374,3137.996,2190.58,-51.9517,326.8639,-4590.9899,1646.7509,2816.9986,750.2936,-115.3237,17.8015,243.7411,-1964.9163,-2715.6513,-2953.8753,-2123.8611,-1734.085,2844.4916,430.8409,-1787.4712,1289.1758,12213.2587,-1747.8224,-1733.8827,5394.449,-1061.0662,-3057.172,-2098.9794,-971.1391,10251.3399,-206.4094,1468.1472,-2753.2037,2786.839,-905.1558,554.6056,-4311.94,537.9259,-3570.3449,-2595.6381,-1639.2662,1306.1497,-602.3461,397.0769,7357.8389,4575.0274,-39492224,-39492224,35.3881,714.6823,-1048573.3125,-1048573.3125,200,12584
1:05:07.893,,-3461.2922,-2750.7946,-3084.7754,-1689.4525,-1333.7531,10973.5152,-1366.0828,-1046.4462,-836.6898,8980.9219,734.7541,-2051.3125,1809.8518,-1499.9987,-87.1686,-107.0114,3234.3964,-3875.8212,-2981.1845,-4636.0822,-247.5478,3137.7386,2188.9985,-50.738,328.4638,-4593.0312,1647.8175,2819.5364,753.5486,-114.6616,18.4452,244.7341,-1965.9094,-2718.6672,-2956.4683,-2128.1092,-1738.7009,2841.3101,427.071,-1790.2849,1289.139,12212.0817,-1752.6773,-1729.9289,5393.4376,-1059.6686,-3052.5561,-2096.6439,-969.4656,10252.0755,-204.9749,1469.1587,-2754.8955,2788.5125,-900.5031,554.7527,-4310.947,537.7052,-3566.4646,-2597.2197,-1637.5559,1307.1428,-594.7142,395.6241,7352.5242,4558.5867,-39492224,-39492224,35.5922,714.7716,-1048573.3125,-1048573.3125,200,12585
1:05:07.893,,-3464.3633,-2754.8955,-3088.2511,-1689.9858,-1337.8173,10968.789,-1365.8253,-1048.3771,-841.1034,8980.168,734.6253,-2053.6113,1814.6332,-1495.9713,-88.6214,-106.9562,3235.132,-3871.5731,-2979.8052,-4634.611,-248.6696,3137.1685,2188.8697,-41.0281,329.8798,-4591.5968,1645.8866,2819.0031,756.6382,-111.2595,19.8612,241.8285,-1970.4517,-2721.7568,-2960.6245,-2128.9919,-1740.2089,2837.3931,425.232,-1788.7953,1284.4312,12209.2864,-1752.8061,-1726.0486,5392.279,-1062.6661,-3050.2389,-2098.8691,-968.8955,10252.1675,-197.3247,1472.1379,-2752.6887,2788.3286,-891.8782,561.1708,-4311.0757,537.0248,-3569.2415,-2594.7922,-1642.4661,1306.1681,-588.6087,395.3482,7342.4097,4546.67,-39492224,-39492224,35.662,714.9279,-1048573.3125,-1048573.3125,200,12586
1:05:07.894,,-3464.0323,-2754.6197,-3087.0925,-1692.0823,-1339.969,10970.0211,-1365.4943,-1048.8736,-844.2665,8978.66,734.9747,-2055.8733,1815.3137,-1498.3804,-88.4927,-107.0482,3235.4998,-3866.5526,-2987.3267,-4635.1075,-249.2213,3139.0994,2191.2604,-34.8307,331.9579,-4590.0888,1647.321,2815.1963,757.5944,-111.2963,19.7876,241.2584,-1971.739,-2724.3314,-2962.8129,-2131.824,-1744.1076,2837.816,425.3975,-1791.4251,1285.7001,12210.1508,-1752.6589,-1727.5566,5392.9226,-1060.6984,-3040.1428,-2097.2691,-970.8633,10256.25,-190.7227,1471.9356,-2754.5461,2787.9056,-885.221,563.6167,-4311.8481,534.7996,-3573.3425,-2593.1923,-1655.1552,1306.9221,-583.3676,392.6081,7327.5506,4525.5399,-39492224,-39492224,35.7362,715.0739,-1048573.3125,-1048573.3125,200,12587
1:05:07.894,,-3463.6277,-2756.8265,-3089.2257,-1692.3765,-1340.8333,10968.3292,-1367.4436,-1048.653,-843.4573,8977.6669,733.6139,-2054.7699,1820.2054,-1505.2399,-90.7914,-106.3861,3238.0008,-3864.2539,-3001.0273,-4635.5305,-248.4305,3139.9821,2195.5453,-34.6284,333.8153,-4592.3692,1646.99,2816.2814,760.1139,-109.1998,18.2613,239.8424,-1975.2515,-2726.2807,-2964.707,-2133.7917,-1745.3581,2835.0575,425.5814,-1792.5468,1286.546,12210.3714,-1752.7325,-1729.7266,5392.8675,-1056.5791,-3029.4766,-2096.3313,-970.6058,10257.2983,-186.1252,1475.0803,-2753.9944,2788.6044,-885.0371,565.6764,-4312.4917,534.9651,-3572.8643,-2595.252,-1662.5847,1312.0713,-578.4942,393.4724,7321.629,4507.1499,-39492224,-39492224,35.8217,715.0944,-1048573.3125,-1048573.3125,200,12588
1:05:07.895,,-3467.9494,-2756.7345,-3090.4763,-1696.6982,-1342.9849,10967.6304,-1368.3079,-1047.0346,-845.609,8977.2807,732.8599,-2055.1009,1818.7894,-1512.6878,-87.9778,-105.7425,3241.5685,-3854.9853,-3010.3694,-4635.5305,-247.5478,3141.0488,2200.529,-33.9847,333.7601,-4592.9392,1652.8932,2823.1408,762.6885,-106.8091,19.806,240.1182,-1976.4652,-2730.1058,-2964.707,-2133.7917,-1745.2845,2833.9174,423.9447,-1793.0434,1285.2403,12208.9922,-1753.9278,-1729.6714,5391.5618,-1056.9652,-3019.9874,-2098.0599,-969.4472,10259.5419,-189.1595,1473.2229,-2752.4865,2790.9951,-884.6509,564.2604,-4312.4182,533.8617,-3574.0781,-2594.4612,-1667.4581,1317.3676,-581.7676,392.4058,7313.8685,4492.7137,-39492224,-39492224,35.9062,715.2081,-1048573.3125,-1048573.3125,200,12589
1:05:07.895,,-3466.5518,-2757.8195,-3092.0394,-1696.7901,-1344.6768,10968.6786,-1368.1792,-1047.7886,-846.602,8977.6669,734.7724,-2054.1078,1817.4469,-1530.3974,-90.7179,-105.8344,3245.3201,-3842.425,-3013.6428,-4641.3785,-249.1477,3142.5383,2206.377,-37.6995,328.6293,-4590.1991,1653.2242,2828.8233,761.4012,-106.2942,21.2221,242.1411,-1978.0468,-2729.7564,-2964.5967,-2132.7986,-1746.6086,2834.984,426.0963,-1793.7054,1283.7691,12211.4748,-1753.6152,-1734.3057,5394.872,-1054.7401,-3011.2154,-2099.1265,-970.7161,10264.029,-194.5662,1472.5057,-2749.9486,2798.4247,-891.8966,563.3409,-4308.3908,535.4984,-3581.7835,-2591.8866,-1670.2901,1325.0731,-590.7604,393.7115,7312.103,4476.788,-39492224,-39492224,35.7235,715.1158,-1048573.3125,-1048573.3125,200,12590
1:05:07.895,,-3464.2714,-2757.0472,-3087.2948,-1696.1097,-1342.5252,10972.3199,-1363.361,-1041.628,-845.3147,8978.8071,737.6597,-2050.6321,1822.3754,-1561.973,-92.9431,-104.7678,3245.2281,-3841.2664,-3009.7074,-4648.7161,-249.3684,3144.4141,2208.9884,-46.8393,324.0502,-4589.5003,1656.0563,2836.1977,759.5254,-106.1471,23.6311,244.2744,-1975.1044,-2727.237,-2960.9003,-2132.5779,-1744.7328,2837.908,427.9721,-1790.6895,1283.53,12212.0817,-1750.4154,-1740.2273,5395.4788,-1053.6918,-3002.7192,-2105.232,-968.1783,10264.8382,-202.9704,1472.3034,-2748.1464,2807.3438,-903.5743,560.3433,-4308.3172,536.8593,-3592.321,-2587.8408,-1680.1288,1325.7719,-600.4887,397.3895,7311.2571,4454.3338,-39492224,-39492224,35.6869,715.0983,-1048573.3125,-1048573.3125,200,12591
